the_geom,cartodb_id,portfolio_bldg_id,BEPP_compliance_group,BEPP_compliance_cycle_one_status,property_name,address,postal_code,primary_property_type,sector,floor_area,year_built,number_of_buildings,phl_bldg_id,electricity_2019,natural_gas_2019,fuel_oil_2019,steam_2019,energy_star_2019,site_eui_2019,source_eui_2019,water_use_2019,total_ghg_2019,water_score_2019,electricity_2020,natural_gas_2020,fuel_oil_2020,steam_2020,energy_star_2020,site_eui_2020,source_eui_2020,water_use_2020,total_ghg_2020,water_score_2020,electricity_2021,natural_gas_2021,fuel_oil_2021,steam_2021,energy_star_2021,site_eui_2021,source_eui_2021,water_use_2021,total_ghg_2021,water_score_2021,x_coord,y_coord
0101000020E6100000D8623B08CFC952C0F0D6BF0C42FD4340,1920,16428952,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Out of Compliance,Vantage,1101-37 Cecil B Moore Ave,19122,Other - Lodging/Residential,Multifamily,471000,2019,1,881147220,,,,,,,,,,,15454306,5659858.3,,,,44.8,104.5,13397.9,1779.8,,15418452.7,6917552.8,,,,47.4,107.1,14897.2,1799.1,,-75.15326124,39.97857818
0101000020E610000088F69074F6C952C03A854B7D8FFA4340,1922,16411895,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Exempt,Crane Chinatown,1001 Vine Street,19107,Multifamily Housing,Multifamily,159485,2019,1,881006372,,,,,,,,,,,4135695.4,1251455.5,,,92,33.8,80.8,1727.8,462.3,,5371719.7,1788728.4,,,68,44.9,106.1,2592.8,593.8,96,-75.15566744,39.95750395
,1923,9004701,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Out of Compliance,111 Fulling Mill Road,111 Fulling Mill Road,17057,Distribution Center,Warehouse,291483,2014,,Not Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1924,9438273,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Must Comply by September 30th of 2024,401 Kaiser Drive,401 Kaiser Drive ,19032,Distribution Center,Warehouse,56818,2005,,Not Available,,,,,,,,,,,1888664.8,902600,,,12,49.1,109.8,,228.7,,,,,,,,,,,,,
0101000020E6100000DAC8B76FDCC952C0B8518D2CD3F94340,1925,4811057,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Out of Compliance,801 Market Street,801 Market Street,19107,Office,Office,936718,1928,1,Not Available,,,,,,,,,,,40459223,,,11323063.7,79,55.3,135.5,12055.5,4624.2,,,,,,,,,,,,-75.15407937,39.95175702
0101000020E6100000788F5CCC09C852C0F8075FD277014440,1926,11591990,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,Cousin's Philadelphia LLC,101 E.Luzerne Street,19124,Refrigerated Warehouse,Warehouse,114900,1931,1,884051000,,,,,,,,,,,1713052.6,,,,94,14.9,41.7,20478.9,164,,1905260.8,,,,92,16.6,46.4,23147,176.9,,-75.12559804,40.01146917
0101000020E610000036CA1BDCADCE52C02C900B94B5034440,1927,10018705,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Must Comply by September 30th of 2024,1860-Philadelphia - Leverington Ave,59 Leverington Ave,19127,Self-Storage Facility,Industrial,63450,2018,1,884629502,,,,,,,,,,,411442.8,223200,,,,10,21.9,12,51.2,,334553.4,306700,,,,10.1,19.8,955,47.4,,-75.22936156,40.02897883
0101000020E61000008AE12C1DDACA52C019D48E4DB8F94340,1928,10363165,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Out of Compliance,A0000031 - SOFITEL_PHL_SPARTANS,116-22 S 17TH ST,10103,Hotel,Hotel,266000,1964,1,883703600,,,,,,,,,,,12235691.3,13477499.7,,,44,96.7,182,8822.5,1688.1,,14701332.2,19451599.9,,,17,128.4,231.5,9971.4,2117.9,,-75.16956262,39.95093698
,1929,7937817,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Exempt,Cornerstone Village II (Larimer II) - lr022,185 Larimer Ave,15206,Multifamily Housing,Multifamily,170808,2018,12,Not Available,,,,,,,,,,,,,,,,,,5725.8,,69,,,,,,,,,,,,
0101000020E6100000B3B85A82A7CA52C0FDD7FB8505F94340,1930,16315853,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,Peirce College,1420-1434 Pine Street,19102,College/University,College/ University,94151,1898,6,772513020,,,,,,,,,,,3475777.1,747877.1,,,,44.9,111.7,283.8,372.4,,2919210,1020936.4,,,,41.8,98.2,189.1,325.3,,-75.16647395,39.94548106
0101000020E610000031035B46E6C852C031035B46E6C852C0,1932,16350348,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Must Comply by September 30th of 2024,"00291- Philadelphia, PA",180 W Girard Ave,19123,Supermarket/Grocery Store,Supermarket,51000,2004,1,882932476,,,,,,,,,,,9661368,2669400.1,,,33,241.8,585.4,930,1066.5,,4291054,3058099.5,,,88,144.1,298.5,461,536.3,,-75.13905486,-75.13905486
0101000020E6100000AEE06D946BC252C0FF250406A40D4440,1934,13461382,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Exempt,BROOKMONT APARTMENT HOMES - Morgan,600 RED LION RD,219115-1246,Multifamily Housing,Multifamily,225400,1971,8,Not Available,,,,,,,,,,,8062057.8,3543767.9,,,30,51.5,116.7,9488.8,959.8,47,4488363.2,6763052.7,,,75,49.9,87.3,9418.7,776,48,-75.03781615,40.1065681
0101000020E61000006A2F2626BDCE52C033162C593E074440,1935,13461533,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Exempt,HENRY ON THE PARK - Morgan,7901 HENRY AVE,19128-3060,Multifamily Housing,Multifamily,552669,1965,7,Not Available,,,,,,,,,,,9883871.4,26366939.9,,,54,65.6,100.2,28362.3,2346.5,31,12021735,55756506.8,,,2,122.6,166.8,26357.6,4077.7,38,-75.23029474,40.05659022
0101000020E6100000A86620E01ABF52C048320EA273094440,1936,13462568,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Exempt,SHERWOOD CROSSING - Morgan,NE CORNER MORRELL - ASHFIELD,19114,Multifamily Housing,Multifamily,400000,1970,6,Not Available,,,,,,,,,,,8877740.8,14733499.6,,,48,59,100.8,20947.9,1632.3,23,8538837.1,29340158,,,11,94.7,136.8,22783.4,2351.3,18,-74.98601535,40.07384134
0101000020E610000046214DE5C2CD52C0B74ED0E4EAFA4340,1938,16367585,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Out of Compliance,IS3 Team LLC,4601 Market St,19139,Medical Office,Office,254000,1927,1,774608200,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,-75.21502049,39.96029339
0101000020E61000009661F5AA02C952C0A8256FE343004440,1939,15620873,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Out of Compliance,6th and Glenwood LLC,3308 N 6th St.,19140,Non-Refrigerated Warehouse,Warehouse,209685,1928,1,884126550,,,,,,,,,,,,,,,,,,,,,429227.2,,,,98,2,5.7,,39.9,,-75.14078783,40.00207179
0101000020E6100000CDDAF9C046CE52C0CDDAF9C046CE52C0,1942,10823319,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,U-Haul Moving & Storage Of Kingsessing (808073),5744 Woodland Ave,19143,Self-Storage Facility,Warehouse,79787,2010,1,884218809,,,,,,,,,,,979432.3,1302488.4,,,,28.6,51.5,31,162.9,,882645.5,1200195.7,,,,26.1,46.8,33.5,145.7,,-75.22306847,-75.22306847
0101000020E610000072DC291DACCB52C019E76F4221FA4340,1937,14441268,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Must Comply by September 30th of 2024,2970 Market Street,2970 Market Street,19104,Office,Office,60000,1895,1,Not Available,,,,,,,,,,,18639558.1,,,,1,310.7,869.8,7495.5,1784,,,,,,,,,,,,,
0101000020E6100000404D2D5BEBC552C00B46257502024440,1931,16413829,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,Churchville Fabrics,1215 Unity Street,19124,Manufacturing/Industrial Plant,Industrial,70000,1919,1,Not Available,,,,,,,,,,,529542.4,1705829,140718.6,,,33.9,48.8,501.2,151.7,,,,,,,,,,,,,
0101000020E61000004703780B24CA52C0AD174339D1024440,1914,7379746,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Exempt,Nicetown Court II,4428-4470 & 4413-4451 Germantown Ave.,19140,Multifamily Housing,Multifamily,65232,2013,1,886620100;886620201;886620301,,,,,,,,,,,1385120.5,2566616,,,69,60.6,100.8,8050,268.9,3,1416961.6,2568960.2,,,68,61.1,102.2,6708.5,268,8,,
0101000020E6100000693524EEB1CA52C07AC2120F28074440,1912,23351903,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Must Comply by September 30th of 2024,Green Tree School & Services,1196 E. Washington Lane,19138,K-12 School,School (K-12),63000,2013,1,775745400,,,,,,,,,,,3632449.3,,,,22,57.7,161.4,,347.7,,3127648,,,,50,52.1,146,301.3,272.5,,,
0101000020E6100000C384B09E83C852C0C384B09E83C852C0,1944,3898953,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,1080 N Delaware Ave,1080 N Delaware Ave,19125,Office,Office,137500,1960,3,883365000,,,,,,,,,,,5956260.2,2084200.1,,,,58.5,137.2,1039.7,680.8,,,,,,,,,,,,-75.13303344,-75.13303344
0101000020E61000006E4A6010A4C852C05EE155BD99FB4340,1945,14759594,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,Ajax Building,1000-52 FRANKFORD AVE ,19123,Other - Entertainment/Public Assembly,Other,80000,1926,1,882017845,,,,,,,,,,,4739363.5,7059953.2,,,,147.5,258.5,1881,828.6,,,,,,,,,,,,-75.13501367,39.96562926
0101000020E61000004761ACA90BCA52C042E11E1174F94340,1946,15134582,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Must Comply by September 30th of 2024,923 Walnut Street Garage,923 Walnut,19107,Parking,Parking,54575,1960,1,883402000,,,,,,,,,,,387940.3,,,,,7.1,19.9,,37.1,,327140.5,,,,,6,16.8,,30.4,,-75.15696184,39.94885458
,1950,3155273,Exempt,Exempt,Rowan Diamond,2721-33 West Diamond St,19121,Multifamily Housing,Multifamily,12000,1915,1,772664100,,,,,,,,,,,34877,87961.3,,,,10.2,15.8,2023.2,8,,,,,,,,,,,,,
,1951,3155293,Exempt,Exempt,Rowan Judson A,1901 Judson St,19121,Multifamily Housing,Multifamily,31090,2000,1,886701100,,,,,,,,,,,204886.1,212325.7,,,,13.4,25.6,1750.4,30.9,,,,,,,,,,,,,
,1952,3155299,Exempt,Exempt,Rowan Judson B,1900 N Judson St,19121,Multifamily Housing,Multifamily,10948,2000,1,886701000,,,,,,,,,,,69666.4,77284.3,,,,13.4,25.2,448.3,10.8,,,,,,,,,,,,,
0101000020E61000008252F68E81CA52C088A3273C53F94340,1956,3774262,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Out of Compliance,Doubletree Hotel,233 South Broad Street,19107,Hotel,Hotel,565764,1983,1,883702001,,,,,,,,,,,18141624.5,6091057,,,96,42.8,101.1,14155.3,2059.9,,20136191,7842089.4,,,92,49.5,114.2,15407.9,2286.2,,-75.16415762,39.94785263
0101000020E6100000F41D3670CBC452C0DE6DC59B08074440,1958,15096340,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Must Comply by September 30th of 2024,Sloane Toyota,1546 Cottman Ave,19111,Automobile Dealership,Retail,51000,1989,1,882172500,,,,,,,,,,,2657556,1822283.8,,,,87.8,183.4,775.9,351.1,,2669221.2,2128800.3,,,,94.1,190.4,776.5,360.9,,-75.07491689,40.05495021
0101000020E6100000C263C3C3C9CC52C0740DF1174CF94340,1959,3668944,Exempt,#N/A,Kindred Hospital Philadelphia,6129 Palmetto St,19111,Other,Other,39600,2000,1,778030510,,,,,,,,,,,5862709.9,6177086.7,,,1,304,578.3,1611.6,889.2,,5389387.1,6184054,,,,292.3,545,1343.1,828.9,,-75.19981474,39.94763469
,1960,2685152,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,METROPLEX,4000 CHEMICAL ROAD,19462,Office,Other,125550,2007,1,Not Available,,,,,,,,,,,4996017.6,1357141.5,,,94,50.6,122.8,1221.4,550.3,,,,,,,,,,,,,
0101000020E6100000B238737AE4CB52C027220DB8F8FC4340,1961,13930481,Exempt,Exempt,3018 W Thompson,3018 W Thompson Street,19121,Multifamily Housing,Multifamily,49500,2016,1,881070240,,,,,,,,,,,1417003.6,,,,100,12.3,34.4,,135.6,,1426557.2,,,,100,12.4,34.6,2184.7,132.5,93,-75.18582021,39.9763403
0101000020E610000080D271B1F9CB52C080D271B1F9CB52C0,1962,15747077,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Exempt,3100 W Thompson St,3100 W Thompson St,19121,Multifamily Housing,Multifamily,65864,2015,1,881070250,,,,,,,,,,,1728201.9,,,,88,26.2,73.5,,165.4,,1767514.9,,,,87,26.8,75.1,2431.7,164.1,56,-75.18711506,-75.18711506
0101000020E61000002E90E21444CB52C05E5C156E1AF44340,1964,11990734,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Out of Compliance,NovaCare Complex,3501 S. Broad Street,19145,Office,Municipal,383000,2001,1,Not Available,,,,,,,,,,,13135613.1,,,,78,34.3,96,6624.5,1257.2,,12757628.4,,,,79,33.3,93.3,5199.1,1184.6,,-75.17603037,39.90705658
0101000020E610000096EEE85EEBCC52C01B12D64A91F74340,1965,15742783,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,1600 S Warfield St,1600 S Warfield St,19145,Non-Refrigerated Warehouse,Warehouse,80000,1950,1,884124500,,,,,,,,,,,1575877.2,530077.5,,,91,26.3,62.1,423.8,179,,,,,,,,,,,,-75.20186589,39.93412147
0101000020E6100000B1E2335D78C952C0A3EDD265B5F94340,1966,11190332,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Tune-Up,140399_Plaza,101 North Independence Mall E,19106,Office,Office,450995,1972,1,883014510,,,,,,,,,,,48985401.6,293686,,27650055.4,27,170.6,378.6,10671.7,6539.9,,48020044.4,133716,,26114874.2,56,164.7,368.1,13156.7,6199.9,,-75.14797144,39.95084832
0101000020E6100000685C3810D2CB52C081F84C38ECF94340,1967,8171846,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Tune-Up,Translational Research Lab at University of Pennsylvania,125 South 31st Street,19104,Office,Laboratory,125000,1948,1,773717110,,,,,,,,,,,4094400,93270,,,90,33.5,92.5,9235.4,396.8,,,,,,,,,,,,-75.18469625,39.95252136
0101000020E610000086A867E66ECC52C040C440B6B0FA4340,1968,9867017,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Exempt,Link University City,3600 Lancaster Ave,19104,Multifamily Housing,Multifamily,146403,2019,5,881111200,,,,,,,,,,,3728589.2,,,,99,25.5,71.3,2671.3,356.9,,3022833.4,,,,100,20.6,57.8,2647.6,280.7,,-75.1942688,39.95851782
0101000020E6100000D9E9E666A8C952C0472A42A0E9FA4340,1969,14413331,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Out of Compliance,American Red Cross - B12436,700 Spring Garden,19123,Office,Office,245000,1995,1,771688000,,,,,,,,,,,27392116,,,18583687.8,,187.7,404.3,9369,3855.6,,25037726.9,,,18111331.8,,176.1,375.1,6991,3527.4,,-75.15090344,39.9602547
0101000020E6100000DC6BDEC4D2C052C02F9932895D104440,1971,18098456,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Exempt,13109-51 Bustleton Ave,13109-51 Bustleton Ave,19116,Multifamily Housing,Multifamily,179718,1974,1,881206510,,,,,,,,,,,894902.8,2633799.8,,,100,19.6,29.3,,223,,,,,,,,,,,,-75.01286432,40.12785449
0101000020E610000095A959D297C252C0C987EAF78E094440,1972,18098466,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Exempt,2101 Winchester Ave,2101 Winchester Ave,19115,Multifamily Housing,Multifamily,70308,1960,1,881177000,,,,,,,,,,,801936,1930700,,,97,38.9,60.8,,177,,,,,,,,,,,,-75.04051646,40.07467555
0101000020E6100000DB281D7294CD52C065E1CA5D74034440,1973,18246518,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Exempt,The View at Manayunk,4136 Mitchell St. ,19128,Multifamily Housing,Multifamily,62300,2019,1,881962001,,,,,,,,,,,1570888.2,,,,99,25.2,70.6,34.8,145.9,100,1803619.7,,,,96,29,81.1,34.7,167.5,100,-75.21218541,40.02698872
0101000020E6100000237E284569C152C0622E67BE9C0C4440,1974,18253496,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,AMHFCU- Carriage House,2068 Red lion Road,19115,Financial Office,Office,113948,2003,1,883379260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.02205018,40.09853344
0101000020E61000007DD0B359F5CD52C003CFBD874BFA4340,1970,17899076,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Exempt,Madison Avenue A LLC,216 S 48th ST,19139,Multifamily Housing,Multifamily,66336,1940,1,Not Available,,,,,,,,,,,942080.5,,,,100,14.2,39.8,,87.5,,,,,,,,,,,,,
0101000020E610000032ACE28DCCBF52C060EAE74D450E4440,1957,3958192,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,PeiGenesis,2180 Hornig Rd,19116,Office,Office,90000,1987,2,883095110,,,,,,,,,,,2068210.4,1633407.2,,,,53.6,108.8,208,284.7,,1728434.2,1692558,,,,49.6,95.9,179,250.4,,,
0101000020E61000003602F1BA7EC752C0C2DD59BBEDFE4340,1953,11857786,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Exempt,Maguire Residence,1920 East Orleans Street,19134,Multifamily Housing,Multifamily,50902,2020,1,886671150,,,,,,,,,,,,,,,,,,,,,1561255.1,345503.9,,,36,37.5,93,783.2,163.3,82,,
0101000020E6100000679B1BD313C252C01344DD0720094440,1949,10882330,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Exempt,WWW Premier Holdings LLC,2600 and 2650 Welsh Road,19152,Multifamily Housing,Multifamily,134900,1965,9,Not Available,,,,,,,,,,,2457428.2,8224108.6,,,42,79.2,115,8.9,672,100,,,,,,,,,,,,
0101000020E6100000228E75711BC352C049111956F1064440,1947,10877933,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Exempt,WWR Premier Holdings LLC,7801-7901 Roosevelt Blvd,19152,Multifamily Housing,Multifamily,123500,1954,9,Not Available,,,,,,,,,,,1969577,8625376.9,,,41,85.8,118,7.8,646.6,100,,,,,,,,,,,,
0101000020E61000003EE136640DCC52C0CD3BD20936F54340,1976,18448038,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,BJs Wholesale - Quartermaster Plaza,2300 W Oregon Ave,19145,Wholesale Club/Supercenter,Retail,118076,1980,1,882245200,,,,,,,,,,,10287398.4,3157515.1,,,12,113.9,272,690.5,1122.9,,9758872.7,4179410.8,,,13,118,268.6,611.2,1128.1,,-75.18831735,39.91571162
0101000020E6100000534077D545CA52C09AEE544476FB4340,1977,12477713,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Exempt,The Stable Lofts,631 N Broad Street,19123,Multifamily Housing,Multifamily,58000,2018,1,881041490,,,,,,,,,,,1255346.5,389426.4,,,93,28.4,67.7,805.6,137.2,86,1495828.6,290387.2,,,85,30.8,77.5,878.7,145.7,82,-75.16051232,39.96454672
0101000020E61000004BC8073D9BC952C04278B471C4FA4340,2010,21377966,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036","Expected to Comply September 30th, 2023",Arts and Crafts 421 N 7th Street,421 N 7th Street,19123,Office,Office,379335,1916,1,883030200,,,,,,,,,,,,,,,,,,,,,4636771.5,7290653.4,,,,38,65.7,1.7,817.8,,,
0101000020E6100000C976BE9F1ACF52C0B476DB85E6F24340,2009,19067274,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,Island Kingdom,3601 Island Ave,19153,Manufacturing/Industrial Plant,Industrial,84400,1986,1,884171490,,,,,,,,,,,,,,,,,,,,,2622536.2,,,,,44.3,100.9,271,302.6,,,
0101000020E6100000A2D11DC4CECA52C0A8C64B3789F94340,2008,13040645,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Out of Compliance,Hyatt Centric Philadelphia,1620 Chancellor ST,19103,Hotel,Hotel,257941,2020,1,883703800,,,,,,,,,,,,,,,,,,,,,5961951.4,1936651.9,,,100,33.6,79.8,3064.1,656.4,,,
0101000020E6100000014D840D4FC152C095D4096822104440,2006,11217481,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Exempt,Forest Station,450 West Byberry Road,19116,Multifamily Housing,Multifamily,73194,1975,12,881201500,,,,,,,,,,,,,,,,,,,,,,,,,,,,6819.8,,18,,
0101000020E6100000F92CCF83BBBF52C0BB7EC16ED80A4440,2005,5244713,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,"BOYD - Philadelphia PA GSA, LLC (DEA)",10430 Drummond Road,19154,Distribution Center,Warehouse,123228,2007,1,883095500,,,,,,,,,,,,,,,,,,,,,520589.3,164500,,,93,13.7,32.6,0.8,66.8,,,
0101000020E61000002F51BD35B0C752C0C66D3480B7FC4340,2004,23723888,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,Fishtown Crossing,2401 Aramingo Ave,19125,Strip Mall,Retail,80755,1990,1,882086208,,,,,,,,,,,,,,,,,,,,,1031703.5,1983399.9,,,,37.3,61.6,1046.9,195.2,,,
0101000020E61000003A1E335019BF52C09FABADD85F0E4440,2003,23372039,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Must Comply by September 30th of 2024,"31ST & Wharton Realty, LLC.",2727 Southampton Road,19154,Refrigerated Warehouse,Warehouse,50261,1985,1,884291485,,,,,,,,,,,,,,,,,,,,,1559782.5,1200353.6,,,65,54.9,112,34.4,199.6,,,
0101000020E610000074EACA6779D052C0596E693524FA4340,2002,23288001,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Must Comply by September 30th of 2024,800 Street LLC,1025 Arch St,19149,Other,Other,60607,2000,1,881014779,,,,,,,,,,,,,,,,,,,,,1706000,,,,,28.1,78.8,1795.3,148.6,,,
0101000020E61000000AD7A3703DC252C04182E2C7980B4440,2001,21734099,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Out of Compliance,9800 Bustleton ave,9800 Bustleton ave,19115,Manufacturing/Industrial Plant,Industrial,227000,1950,1,884231000,,,,,,,,,,,,,,,,,,,,,1479197.5,2548394.2,,,,17.7,30,89.5,272.7,,,
0101000020E610000074982F2FC0CA52C04356B77A4EFA4340,2000,21671936,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Exempt,The Arch,100 N. 17th Street,19103,Multifamily Housing,Multifamily,126840,1912,1,881035950,,,,,,,,,,,,,,,,,,,,,7022673.9,,,976691.9,15,63.1,164.3,4668.6,716.9,72,,
0101000020E6100000C22FF5F3A6CA52C091D0967329F64340,1998,21606115,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Exempt,Jackson,1201 Jackson St,19148,Multifamily Housing,Multifamily,117263,2019,1,881450650,,,,,,,,,,,,,,,,,,,,,4487868.4,,,,78,38.3,107.2,3339.8,416.7,87,,
0101000020E61000006FF59CF4BEC352C04C8E3BA583014440,1997,21547812,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Tune-Up,Dietz& Watson,5701 Tacony Street,19035,Manufacturing/Industrial Plant,Industrial,480000,1974,1,884212395,,,,,,,,,,,,,,,,,,,,,103897856.6,153616930.5,,,,953.8,1674.9,114694.9,17806.6,,,
0101000020E6100000E449D23593CD52C08FFCC1C073FB4340,1996,20949804,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Exempt,MMS - Philly - 4460 Fairmount Avenue,4460 Fairmount Avenue,19104,Multifamily Housing,Multifamily,62222,2020,1,884352380,,,,,,,,,,,,,,,,,,,,,2115781.2,308005.2,,,53,39,100.4,1800.6,212.8,77,,
0101000020E61000003F8C101E6DCA52C08C4AEA0434054440,1994,20470841,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Exempt,Church Lane Portfolio LLC - 600 E Church Lane,600 E Church Lane,19138,Multifamily Housing,Multifamily,87000,1935,1,881058105,,,,,,,,,,,,,,,,,,,,,736937.4,2375087.5,,,98,35.8,52.4,,194.6,,,
0101000020E61000002BD9B11188CB52C060CD018239FE4340,1993,20418145,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,U-Haul Moving & Storage at Strawberry Mansion (808075),2800-30 Ridge Ave,19121,Self-Storage Facility,Warehouse,83734,1940,1,884346950,,,,,,,,,,,,,,,,,,,,,1670771.1,1066186,,,,32.7,69.2,54.4,211.8,,,
0101000020E6100000F853E3A59BC052C0A2629CBF09114440,1992,20040915,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,County Line Plaza,15501 Bustleton Ave,19116,Retail Store,Retail,114968,1960,2,882070575,,,,,,,,,,,,,,,,,,,,,3257172.7,,,,,43.4,121.7,1207.9,283.8,,,
